URL,Page,Preferred,Mall,Product Name,Main Category,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Current Rating,Total Rating,Total Sold,Favorite,Discount Range,Price Range,Discount Percentage,Free Shipping,Free Shipping Info,Shipping Location,Shipping Price Range,Brand Name,Store Name,Store Ratings,Store Products Count,Store Response Rate,Store Response Time,Store Joined,Store Followers,Shipping From,Vouchers Available,Bundle Details,Coins Available,Product Variation List,Lowest Price Guarantee,Whole Sale,Five Star,Four Star,Three Star,Two Star,One Star,With Comments,With Media,Description
https://shopee.ph/Authentic-OXVA-ORIGIN-and-X-REPLACEMENT-UNICOIL-PER-PIECE-i.10096825.3716205368,40,True,False,Authentic OXVA ORIGIN and X REPLACEMENT UNICOIL PER PIECE,Mobiles & Gadgets,E-cigarettes,Accessories,,,5.0,256,1.1K,,0,₱180,0,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱40,,,,,,,,,,True,False,False,"1pc. 0.3 mesh,1pc. 0.5 coil,1pc. 0.2",False,False,0,0,0,0,0,0,0,
https://shopee.ph/Pastry-Vapors-3mg-6mg-9mg-50ml-i.182793757.3440123362,40,False,False,"Pastry Vapors 3mg,6mg,9mg 50ml",Mobiles & Gadgets,Portable Audio,Earphones,,,4.9,170,575,Favorite (52),₱250,₱237,5% OFF,False,,"Metro Manila, Metro Manila",₱40 - ₱70,No Brand,zxc.jaa,25.8K,281,85%,within hours,14 months ago,16.3K,"Cavite, South Luzon",True,False,False,"Twinkees,Ube Leche flan,Ry4 Creme Brulee,Creme de Pastillas,Ry4 almonds,Mango Graham,3mg,6mg,9mg",False,False,5 Star (164),4 Star (1),3 Star (1),2 Star (2),1 Star (2),With Comments (39),With Media (35),"Pastry Vapors 50mlAvailable Flavor:Ube Leche FlanTwinkeesCreme De pastillasRy4 AlmondsRy4 Creme BruleeMango Graham3mg, 6mg, 9mg"
https://shopee.ph/%E3%80%90Buy-1-Get-1-Free%E3%80%91Wired-Earphone-With-microphone-Music-Earbuds-Bass-Noise-Cancellation-Headset-i.87156860.2699804036,40,False,False,【Buy 1 Get 1 Free】Wired Earphone With microphone Music Earbuds Bass Noise-Cancellation Headset,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,213,450,Favorite (105),₱297,₱99,67% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,vaorlo3c.ph,52.6K,671,70%,within hours,26 months ago,38.4K,3481,True,False,False,"Red,Black,Blue,White",False,False,5 Star (191),4 Star (14),3 Star (2),2 Star (3),1 Star (3),With Comments (69),With Media (38),Control Button: YesActive Noise-Cancellation: YesStyle: In-EarWireless Type: NoneConnectors: 3.5mmCommunication: WiredVocalism Principle: DynamicVolume Control: YesFrequency Response Range: 20-20000HzFunction: Monitor HeadphoneFunction: for Video GameFunction: Common HeadphoneFunction: For Mobile PhoneFunction: For iPodFunction: HiFi HeadphoneFunction: SportSensitivity: 93±3dBIs wireless: NoPlug Type: Line TypeCodecs: NoneSupport Memory Card: NoWith Microphone: YesModel Number: A4Resistance: 32ΩWaterproof: YesLine Length: 1.2mSupport APP: No#Headphone #earphone  #headset #HiFiHeadphone #Wired
https://shopee.ph/V2S-VS802-Portable-Wireless-Bluetooth-Speaker-with-Mobile-Phone-Holder-Function-i.163001952.2457532224,40,False,True,V2S VS802 Portable Wireless Bluetooth Speaker with Mobile Phone Holder Function,Mobiles & Gadgets,Portable Audio,Bluetooth Speaker,,,4.8,458,1.1K,Favorite (525),₱382,₱248,35% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱10,V2S,v2sofficialstore,5.4K,296,81%,within hours,17 months ago,8.6K,"Metro Manila, Metro Manila",False,False,True,"black,blue,red,camouflage",False,False,5 Star (402),4 Star (32),3 Star (15),2 Star (1),1 Star (4),With Comments (152),With Media (104),"Product Specifications :BT : V4.2Support : L2CAP/A2DP/AVRCP , can receive Audio signal and control the Audio device. Support HSP/HFP(Handsfree profile),Built-in Mic for hands-free phone callWorking distance : 10MSNR : ≥90dbBattery : 3.7V  400mahNormal volume playing time : 1.5H~3HSpeaker drive : Φ52mm*1Power : 5W *1Frequency response : 120Hz-20KHzUnit size : 73.4*73.4*102.1mmCarton meas : 50PCS/CTNUnit weight : 271.2gCharging : 5V/500MAProduct Feature : 1.International advanced wireless chip and circuit design techniques , support all wireless devices.2.With FM function , can search radio station broadcast automatically.3.With Hi-Fi speaker , to make sure the clear and bright sound.4.Support Micro SD card and USB card , play MP3 format audio.5.The wireless working distance is 10 meters.6.It will close automatically if disconnect wireless for 30 mins7.Support TWSAlready tested before shipment.After receiving the goods, if there are any problems.Please contact our customer serviceThank you for your support and understanding.1 x VS802 Bluetooth Speaker1 x USB Charge Cable1 x User Manual"
https://shopee.ph/-READY-STOCK-H300D-USB-Call-Center-Noise-Cancelling-Headset-with-Microphone-i.83216412.1593539721,40,True,False,[READY STOCK] H300D-USB Call Center Noise Cancelling Headset with Microphone,Mobiles & Gadgets,Portable Audio,Headphones,,,4.7,2.7K,6.8K,Favorite (2.9K),₱962,₱485,50% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0,No Brand,alwaysonline.ph,24.2K,7.8K,87%,within hours,27 months ago,16.6K,4637,False,False,False,,True,True,5 Star (1.8K),4 Star (226),3 Star (85),2 Star (22),1 Star (48),With Comments (723),With Media (386),"___________________❀Alwaysonline❀___________________Welcome to our store, we insist on the lowest price to sell the best quality items.✔Ready Stock ✔Wholesale Price ✔Quality Checked★Surprises for you★☞Shop Voucher: Get More Discount☞Follow Shop: Free Gifts☞“Like” Items: Priority Shipping( If you want to get a free gift, please send me the follow shop screenshot and remark on the order, otherwise you will miss it)★★Attention Please★★✌We will be based on your guests in your country to send the corresponding adapter plug._______________❀Product Information❀______________Features:Noise Cancelling Communication - The call center headset comes with noise cancelling function to keep background noise outside and clean surrounding noise to create a clear communication.Comfortable Wearing - Earmuffs support 360° rotation. Headband can be sretched and put away. Makes it suitable for head of different sizes to give you comfortable wearing. No fatigue or pain even after long time wearing.Mute Function - A mute button in the in-line button allows you to power on/ off the microphone to make it more convenient to use.Universal Compatibility - This call center USB headset can be plugged into computer, telephone, desktop box and other devices to achieve clear, stable and smooth communication with no stuck or conflict.Hearing Protection - There is a in-line scroll, which helps you adjust volume freely to protect your hearing.Super Long Cable - Super long cable up to 250cm/ 98.43in allows you to take files that a little far away from you while answering a call to solve problems for customer immediately and more quickly.Super Durable - Precision design and high quality ABS make this call center headset very durable and reliable. It will last a very long time.Specifications:Product type: H300D-USB Call Center Headset with MicrophonePlug: USBCable length: approx. 250cm/ 98.43inMicrophone: YESImpedance: 150ΩSuitable: For computer, telephone, desktop box, other devicesPackage size: approx. 19 * 15 * 4 cm/ 7.48 * 5.91 * 1.57 inPackage weight: 198gPackage List:1 * Call Center USB Headset1 * User Manual#NoiseCancelling #Headset #Microphone #USB #CallCenter #Headphones #PartTimeJob #EnglishTeaching"
https://shopee.ph/NEW-Stock-Airpod-Pro-TWS-Wireless-Bluetooth-Headphone-copy-original-1-1-i.298473425.7851187457,40,False,False,NEW Stock Airpod Pro TWS Wireless Bluetooth Headphone copy original 1:1,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,36,423,Favorite (135),"₱2,999","₱1,899",37% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,kumijianshe.ph,1.6K,64,89%,within hours,3 months ago,427,4576,True,False,False,,False,False,5 Star (36),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (35),With Media (32),"Ready StockApple Airpods PRO 2019 Clone 1:1 Super Copy With Wireless Charging Case• Can Rename And Siri.• Can Noise Cancellition And Tranparancy.- Find Location.• Proximity Sensor/Ear Detection.• AirPods Pro Packing• AirPods Pro Detail• No Delay• With Wireless Charging Case• Deep Bass• Pop Up Animation ( New Versi 13.2.3 ).• Real Battery Display• Real True Stereo •1:1 Replica size as Airpods Pro•Tap Control like Original• Separate use Left earphone and Right• Binaural calls• Previous song, Next song• Voice assistant 9. Music time 2.5-4 hoursThis package includes:  2x Bluetooth mini headphones (left and right headphones)2 set x Earpods Pro1x USB charging cable c > ligthning1x User manual"
https://shopee.ph/Ready-Stock-Samsung-Galaxy-Buds-R170-Wireless-In-Ear-Bluetooh-Headphone-White-Yellow-Black-i.311349457.7756659820,40,False,False,Ready Stock Samsung Galaxy Buds R170 Wireless In-Ear Bluetooh Headphone White/Yellow/Black,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,13,137,Favorite (32),"₱1,999","₱1,666",17% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,jinyug.ph,259,64,61%,within hours,56 days ago,45,14846,True,False,False,"White,yellow,Black",False,False,5 Star (13),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (13),With Media (11),"The product is 1: 1A + copyPhotos are real photosSupport wireless chargingHowever, the official APP application is not supported. If you care about this feature, please place your order with cautionAfter-sales: We will test the headset again for normal use before shipping to ensure it is sent to you as a qualified product.If there is a non-manual quality problem, we guarantee to replace the brand-new headphones for you (the inability to use the APP will not be the reason for the return, and we remind you again before you place your order carefully)Samsung ULC Wireless Battery Pack 10,000mAh Fast Charge PowerbanksThe truly wireless lifeBack to full & fastCompatible with Qi enable devicesConnectivity : Bluetooth v5.0 (LE up to 2 Mbps) | Bluetooth Profiles : A2DP, AVRCP, HFPCompatible Specification of Smartphone : Android 5.0 ↑ , 1.5GB ↑Standard Battery Capacity : 58 mAh | Typical Usage Time (Hours) : Up to 6 Hours | Talk Time/Voice Call : Up to 5 HoursSensors : Accelerometer, Hall Sensor, Proximity SensorPackage Contents : Earbuds, Eartips (S, M, L), Quick Start Guide, USB Cable, Wingtips (S, M, L), Charging DockWarranty Period : 6 months manufacturer warranty#samsung#galaxy#buds#r170#stayhome#fashion#stayathome#shopeefeed#ShopeePH"
https://shopee.ph/Cod-Nokia-106-Keypad-Phone-Basic-Phone-Dual-SIM-i.289702740.6945897980,40,False,False,Cod Nokia 106 Keypad Phone Basic Phone Dual SIM,Mobiles & Gadgets,Mobiles,Basic Phone,,,4.8,42,172,Favorite (31),0,₱280,0,False,,"Metro Manila, Metro Manila",₱78,Nokia,tanjialang,477,355,75%,within hours,4 months ago,713,"Zamboanga Del Sur, Mindanao",False,False,False,"Black,Red,darkBlue,grey,skyblue",False,False,5 Star (38),4 Star (1),3 Star (3),2 Star (0),1 Star (0),With Comments (9),With Media (3),Cod Nokia 106 + Keypad Phone Basic Phone Dual SIM 106Sleek Design MicroSD CapableCod Nokia 106 + Keypad Phone Basic Phone Dual SIM 106Sleek Design MicroSD Capable
https://shopee.ph/HAVOC-2.0-by-drizzle-100ml-3mg-and-6mg-Vape-Juice-e-juice-e-liquid-i.299466500.6856248543,40,False,False,HAVOC 2.0 by drizzle 100ml / 3mg and 6mg /Vape Juice / e-juice / e-liquid,Mobiles & Gadgets,E-cigarettes,,,,5.0,37,151,,₱250,₱165,34% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱45,,,,,,,,,,False,False,False,"3mg,6mg",False,False,0,0,0,0,0,0,0,
https://shopee.ph/-Ready-Stock-Beats-Solo-Pro-TWS-Earbuds-Bluetooth-5.0-Wireless-Headphones-Beats-by-Dre-i.298473425.6651351850,40,False,False,[Ready Stock]Beats Solo Pro TWS Earbuds Bluetooth 5.0 Wireless Headphones Beats by Dre,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,42,456,Favorite (113),"₱1,999","₱1,299",35% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,kumijianshe.ph,1.6K,64,89%,within hours,3 months ago,427,9319,True,False,False,"White,Black",False,False,5 Star (42),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (39),With Media (0),"This discount is only for today,the price will be back tomorrow.Take it now！！！  new store discount！！！ Now all the price are lower than any other store！！Welcome to our Mall!If you like our products, please like the products and follow the store to get discountsvwhere we strive to provide our customers an array of products that satisfy demand for quality and efficiency. Buy our products from Shopee in a worry-free manner. Shopping can't get any easier than this, so start today!Feature:1.Beats solo Pro wireless Bluetooth 5.0 provides powerful Bluetooth signal and anti-interference ability.2.The headset could automatically power on and match the phone after picked up, eliminating the troublesome operation of manual startup and pairing.3.Intelligent button control: You can do all operations with one single touch.4.CVC8.0 call noise reduction: Binaural call, supporting for call and providing high-definition call experience with adaptive noise reduction technology.5.Ergonomic design: Fit the auricle and no pain after long-time wearing, and it does not fall during the movement.6.The earphone could get charged from the 2500mAh charging case for several times. And the large-capacity charging box can charge your phone.7.Low power consumption, long battery life, long standby time is available after fully charged.8.The headphones could be used to answer/reject call, skip/play/pause songs, and activate voice assistant, such as Siri.Specification:Type: Wireless Bluetooth EarbudsBluetooth Version: V5.0Horn: M10*2Bluetooth Distance: 10mBattery Capacity of Charging Box: 400mAhBattery Capacity of Earbuds: 70mAhOutput Voltage: 5VPlay Time: 6HCharging Time: 2.5HColor: Black / White (Optional)Package Included:2 x Earbuds1 x Charging Box1 x Charging Cable1 x User Manual"
https://shopee.ph/ILIKE-IE598MB-8-INCH-DIGITAL-BLUETOOTH-SPEAKER-SYSTEM-.-i.36442667.6452838676,40,False,False,ILIKE IE598MB 8 INCH DIGITAL BLUETOOTH SPEAKER SYSTEM .,Mobiles & Gadgets,Portable Audio,Bluetooth Speaker,,,4.7,149,260,Favorite (100),"₱1,200",₱780 - ₱830,35% OFF,False,,"Metro Manila, Metro Manila",₱40,Ilike,ilikespeaker,4K,38,74%,within hours,3 years ago,904,"Metro Manila, Metro Manila",False,False,False,"IE598WITH MICROPHONE,NO WITH MICROPHONE",False,False,5 Star (122),4 Star (14),3 Star (9),2 Star (2),1 Star (2),With Comments (72),With Media (47),"Product DescriptionBluetooth EnabledMP3 Digital PlayerActive Speaker1800 Watts Max Power PMPOUSB /TF PortAudio Line-INFM Radio8"" Tweeter SizeMicrophone PortMP3 Digital PlayerDC-12/24VAC-240VRemote control240V CordL= 24cmx W= 21cmH=37cm"
https://shopee.ph/-Ready-Stock-iPhone6-5s-5-4-Classic-smartphone-IOS-system-16G-8G-100-genuine-Iphoen-used-i.274083873.6254790699,40,False,False,[Ready Stock] iPhone6 / 5s / 5/4 Classic smartphone IOS system 16G 8G 100% genuine Iphoen used,Mobiles & Gadgets,Mobiles,Apple,,,4.3,57,93,Favorite (279),"₱2,146 - ₱4,522","₱799 - ₱2,899",63% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0,Apple,yqx666.ph,343,136,72%,within hours,5 months ago,1.7K,"Metro Manila, Metro Manila",True,False,False,"5/ 16G wifi/white,5/16G wifi/black,5/16G Call/white,5/16G Call/black,5s/ 16G Call/Golden,5s/ 16G wifi/Golden,6/ 16G wifi/black,6/ 16G wifi/white,6/ 16G wifi/Golden,Special offer",False,False,5 Star (43),4 Star (3),3 Star (3),2 Star (3),1 Star (5),With Comments (36),With Media (19),"📢Welcome to #Y&Q Star Technology🎁New customers pay attention to the store's priority to receive coupons and place orders🎁🌟------------------------------------------------- 🌟Brand: Apple🚫🚫🚫Note: This is a second-hand machine. Because the version is too low, it is not recommended to upgrade the system and reset the phone when the phone is purchased. This operation may cause the phone to not work normally. Please do not place an order to avoid future disputes! !If you need to know the ios version of your phone, please contact customer service! !The appearance of the mobile phone is not the appearance of a brand new machine, please do not compare with the new iphone, perfectionists do not place an order! !The battery power cannot reach 100% status, it can be used normally, please don't place an order if you mind! !The supplied charging head is not original, there will be charging heating phenomenon, which is normal, please don't place an order if you mind! !🚫🚫🚫Category: SmartphoneFunction: This product is an Apple Store display machine with a preferential price.feature:ios system smartphonewifi wireless internetApp Store App DownloadProduct List:iPhone * 1Charging cable* 1Charger*1Tempered film*1-FreeHeadphone*1-FreeInclude styles:Memory: 8G/16GWIFI version/Call version9 new(WARRANTY)* Warranty void when sticker on the phone had removed *-7 days warranty after receipt of goods-Apple ID no warranty-dropset no warranty-water damage no warranty-warranty sticker void no warranty-modified software no warranty(REFUND)We solve the problem 100% of the phone in question! Do not worry!within 7 days after arrivalWhen the circumstances are so serious that it needs to be returned as follows:(The buyer is responsible cost shipping for return)⛔Note: This product is 9 new levels [the phone cannot be guaranteed to be flawless, there will be some defects, and those who mind if you place an order carefully, not as a reason for a refund]Noacces version or wifi version: These two models mean that this phone can only support wifi Internet access, and cannot use sim card. Please confirm your needs again and again before placing an order. Thank you for your support.acces version or call version: these two models represent that this phone is a phone that can support sim card normally, you can also choose wifi network or mobile network, thank you for your support.• GuaranteeWe promise to refund or resend any damaged or problematic products, and provide the best solution for defective products.😄Online purchase is in stock.Usually we will ship in 1-2. Delivery time takes 10-15 days to reach the local•Service:We are committed to providing you with the best quality products and reasonable prices.Customer satisfaction is our consistent and important pursuit.Everyone can buy products from us with confidence and get real products through our superb customer service."
https://shopee.ph/KKSKY-9D-BASS-Bluetooth-Wireless-Headset-5.0-Sport-TWS-Mini-Earbuds-IPX7-Stereo-Headset-Earphones-i.74676032.6216594791,40,False,False,KKSKY 9D BASS Bluetooth Wireless Headset 5.0 Sport TWS Mini Earbuds IPX7 Stereo Headset Earphones,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,140,3.9K,Favorite (90),"₱3,599",₱999,72% OFF,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱100,KKSKY,yuccpp,60.7K,47,74%,within hours,29 months ago,57.4K,"Metro Manila, Metro Manila",False,False,False,,False,False,5 Star (138),4 Star (2),3 Star (0),2 Star (0),1 Star (0),With Comments (18),With Media (2),"KKSKY TWS Wireless Bluetooth 5.0 Earphones IPX7 Waterproof headphones 1500mAh charging case 9D Stereo headset LED DisplayFeatures:1. 9D surround sound, 5.0 dual-ear chip, large capacity, true wireless Bluetooth headset.2. Graphene bass diaphragm, HIFI high-frequency technology, 10MM dynamic speaker unit.3. Two connection methods: single / double free to use, single ear listening to enjoy alone, listening to HiFi stereo in both ears.4. Binaural HD call, 5.0 automatic boot pairing, CVC8.0 built-in active noise reduction IC.5. Functions: touch operation, binaural HD call, play pause, answer hang up, summon Siri, volume reduction, switch to the previous song, switch machine, automatic boot, automatic pairing, intelligent noise reduction, no delay in the game.Specification:Product model: KKSKY  headphonesBluetooth version: V5.0+EDRSupport protocol: A2DP1.3 / HFP1.6 / HSP1.2 / AVRCP1.6 / D11.3Wireless frequency: 2.4GHZNoise reduction version: CVC8.0Headphone material: PC materialBluetooth distance: about 10m/32.81ft.Waterproof: IPX7 waterproofConnection method: single/double free to useBattery display: LED digital displaySingle ear capacity: 50 mAhCharging compartment capacity: 1500 mAhAuto boot: supportAutomatic pairing: supportSpeaker impedance: φ8MM, 32ΩMicrophone sensitivity: -42DbWorking temperature: -10-50 ℃Charging time: about 1 hourCharging voltage / current: 5V / 1ALife time: about 120 hours (need to be used with the charging cabin)Talk time: 150 hours or so (to be used with the charging cabin)Headphone charging about: about 25 timesFunction: play pause, answer hang up, summon Siri, volume decrease, switch previous song, power on/off, auto power on, auto pairing, touch operation, binaural HD call, intelligent noise reductionApplicable: Smart match mobile phone, tablet (Android / iOS).Packing List:1* bluebooth earphone1*charging cable4*ear cap1*manual"
https://shopee.ph/Samsung-HS-330-Universal-Headset-i.51046311.6049734325,40,False,False,Samsung HS-330 Universal Headset,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,50,284,Favorite (12),0,₱27,0,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱40,No Brand,aikas.2018.ph,13.5K,205,79%,within hours,34 months ago,3.7K,"Metro Manila, Metro Manila",False,False,False,,False,False,5 Star (44),4 Star (2),3 Star (3),2 Star (0),1 Star (1),With Comments (5),With Media (6),STEREO HANDSFREE  Integrated microphone·Enhanced dual unit dynamic headphones ·The ergonomic design·Winding preventing earphone line·The enhanced built-in microphone·Inline smartremote and mic on para-aramid rreinforce cables·Sealed in ear canal design for enhanced blocking of outside noise·Ergonomic earclips for optimal wearing comfort and secure ffit
https://shopee.ph/PUFFMAN-100ML-3mg-and-6mg-i.92079037.5942214550,40,False,False,PUFFMAN 100ML 3mg and 6mg,Mobiles & Gadgets,E-cigarettes,Accessories,,,4.8,49,422,,0,₱180,0,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱40,,,,,,,,,,False,False,False,"Cheesecake supreme,Milk cheesecake,Strawberry cheesecak,Creamy avocado,Frozen Nerds,Vanilla Coffee,Special Halo Halo,Nutty cupcake,Mango cheesecake,,,,,,,,,",False,False,0,0,0,0,0,0,0,
https://shopee.ph/SUPER-SALE-SMOK-MICO-KIT-i.297251663.5447061208,40,False,False,SUPER SALE SMOK MICO KIT,Mobiles & Gadgets,E-cigarettes,Accessories,,,4.9,289,704,,"₱1,000",₱380,62% OFF,False,,"Metro Manila, Metro Manila",₱48,,,,,,,,,,False,False,False,"Prism Red,Prism Blue,Prism Chrome,Prism Rainbow,Prism Green,Prism Gold,Black Carbon,Silver Carbon,White Carbon,Blue Carbon,7 color Carbon",False,False,0,0,0,0,0,0,0,
https://shopee.ph/9D-Full-Cover-Hydrogel-Film-For-iWatch-5-4-3-Film-Protector-Glass-For-Apple-Watch-1-2-3-4-5-Series-6-SETempered-Glass-38-40-42-44mm-Screen-i.93306689.5330139242,40,False,False,9D Full Cover Hydrogel Film For iWatch 5 4 3 Film Protector Glass For Apple Watch 1 2 3 4 5 Series 6 SETempered Glass 38/40/42/44mm Screen,Mobiles & Gadgets,Wearables,Smart Watch Accessories,,,4.7,53,456,Favorite (9),₱69,₱9,87% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,omykod.ph,83.8K,949,90%,within hours,25 months ago,79K,3473,True,False,False,"44MM Series 5 4,40MM Series 5 4,42MM Series 3 2 1,38MM Series 3 2 1",False,False,5 Star (45),4 Star (5),3 Star (0),2 Star (1),1 Star (2),With Comments (10),With Media (6),9D Full Cover Hydrogel Film For iWatch 5 4 3 Film Protector Glass For Apple Watch 1 2 3 4 5 Tempered Glass 38/40/42/44mm Screen★★★ Product detail ★★★→Product conditon:100% Brand New→Product production date:Recent production(Within 2 weeks)---------------------------------------------------★Product Description★Product include: Watch Film *1 (Not include Smart Watch)Material: Hydrogel FilmColor: ClearItem Diameter : 38mm 40mm 42mm 44mmFit for : Apple watch Series 5 4 3 2 1---------------------------------------------------#Applewatchband #applecase #applewatch #38mm #42mm #40mm #44mm #iwatch #Series5  #Wrisband #iwatch #HydrogelFilm
https://shopee.ph/Cute-Unicorn-Wired-Headphone-With-Microphone-Girls-Daughter-Music-Stereo-Earphone-Headset-Kids-Gift-i.241372243.4832135964,40,False,False,Cute Unicorn Wired Headphone With Microphone Girls Daughter Music Stereo Earphone Headset Kids Gift,Mobiles & Gadgets,Portable Audio,Headphones,,,4.8,228,496,Favorite (187),₱858 - ₱958,₱279 - ₱286,70% OFF,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱40,No Brand,digitaltop,7.9K,93,95%,within minutes,7 months ago,9.6K,"Metro Manila, Metro Manila",False,True,False,"#A,#B",True,True,5 Star (205),4 Star (9),3 Star (7),2 Star (0),1 Star (6),With Comments (75),With Media (48),"⭐Digitaltop⭐——Focus on 3C Boutique------------------------------------Factory Outlet--------------------------------------✅The products sold in our shop are all shipped from Metro Manila✅Usually arrive in 1-3 days✅It takes 3-7 days for the farther💕Every girl has a princess dream in her heart!💕Has an unbeatable unicorn headset,💕The innocence and lovely that best represents girls ~~~Specifications:    Type: Diamond Unicorn Headset With Microphones    Pattern: Colorful Diamond    Style: Headband    Line Length: 1.2m    Resistance: 32Ω    Communication: Wired    Plug Type: Line Type    Connectors: 3.5mm    Mic: Yes    Frequency Response Range: 20-20000HzWhat's in the package :    1*  headset (bubble bag packaging,NO BOX )Suitable for all computers, mobile phones, pads with 3.5mm jack✅ Quality testing will be carried out before the product is sent out of the warehouse✅ ""Digitaltop"" is committed to providing customers with exquisite products and excellent services.✅If you encounter quality problems after receiving a product, you can contact us first.       If you haven't already contacted us and rated us directly.       We believe that you are not an honest buyer and therefore give up after-sales opportunities.       We will not handle any after-sales problems for you."
https://shopee.ph/SALTED-Vapor-Nerdz-30ML-25MG-50MG-(SaltNic)-Vape-Juice-E-liquid-i.309311927.4552927046,40,True,False,SALTED Vapor Nerdz 30ML 25MG / 50MG (SaltNic) Vape Juice E-liquid,Mobiles & Gadgets,E-cigarettes,E-Liquids,,,5.0,59,200,,₱250 - ₱350,₱200 - ₱290,20% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0,,,,,,,,,,False,False,False,"Extreme Ice,Extreme Ice RED,Xtrm Ice DARK,Strawberry + Grapes,Rainbow,Super Ice,Gumball,25MG,50MG",False,False,0,0,0,0,0,0,0,
https://shopee.ph/COD-EG-01-Realme-headset-metal-bass-earphone-i.50788881.4542151358,40,False,False,COD EG-01 Realme headset metal bass earphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.9,87,1.1K,Favorite (15),0,₱35,0,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱40,No Brand,aikas.kds.ph,127.4K,344,71%,within hours,34 months ago,40K,"Metro Manila, Metro Manila",False,False,False,"samsung,oppo,vivo,huawei,realme",False,False,5 Star (82),4 Star (3),3 Star (1),2 Star (0),1 Star (1),With Comments (13),With Media (8),COD EG-01 Samsung headset metal bass earphone#COD #earphones #headset #bass #samsungCOD EG-01 Samsung headset metal bass earphone
https://shopee.ph/Airpods-Pro-1-2-Ultra-Thin-Metal-Dust-Guard-Protective-Sticke-For-Apple-AirPods-Inside-Metal-Stickers-i.277052774.3841374735,40,False,False,Airpods Pro 1/2 Ultra Thin Metal Dust Guard Protective Sticke For Apple AirPods Inside Metal Stickers,Mobiles & Gadgets,Portable Audio,,,,4.9,143,298,Favorite (54),₱158,₱59,63% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,sandi.ph,2.5K,535,97%,within minutes,5 months ago,3.7K,23621,True,False,False,"AirPods 1/2 Wired,AirPods Pro,AirPods 2 Wireless,Blue,Purple,Red,Green,Black,Silver,Rose Gold,Gold",False,False,5 Star (134),4 Star (5),3 Star (1),2 Star (3),1 Star (0),With Comments (34),With Media (28),"❤♥♥ Welcome to Sandi Store, Have a nice day!♥♥❤💕We mainly sell iPhone accessories and watchband accessories,Please follow us in time for more products and discounts!------------------------------------------------👍Product details✨💕Material: Apple Airpods Earphone Case Metal Dust Sticker💕Applicable Models:  AirPods1/2,AirPods Pro💕Color:Blue,Purple,Red,Green,Black,Silver,Rose gold,Gold💕Package:1 * set metal dust guard(only metal plate, airpods or others not included)💕Features: ❤️Protection-Designed specifically for the Airpods charging case, it can ensure your Airpods are safe, super dustproof, shockproof and scratch resistant.❤️Convenient-easy to install and replace, and easy to replace when necessary.❤️Buffer-There are 9 magnets in the airpods Pro case, which can collect a lot of iron/metal dust over time, and the dust cover can be used as a buffer between the mobile phone case and the metal dust accumulated over time.❤️Perfect fit-made of sheet metal. It may take some time to adjust the labels on the airpods, but the airpods dust cover is made of metal, which is easier to install and clean than any other similar products on the market.🌻 How to use:1) Attach the bottom sticker by aligning it with the LED indicator light. 2) Place the top sticker upside down on the bottom sticker so that the adhesive side faces upwards on the body portion. 3) Close lid over the upward facing dust guard so that it sticks perfectly to cap once shut.【Reminder】※Color difference is unavoidable, We try to adjust it to the same color as the actual product,if you are sensitive to color, please consider clearly before buying.－－－－－－－－－－－－－－－－－"
